,image_name,prob1,prob2,prob3,prob4,prob5,target1,target2,target3,target4,target5,correct_prob1,correct_prob2,correct_prob3,correct_prob4,correct_prob5,confidence_mean
6532,1407137090007.jpg,0.029621113,0.06301234,0.11642292,0.30920762,0.31324434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6512,1407055390003.jpg,0.029397817,0.053738624,0.105282016,0.27168655,0.22061044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6513,1407055390004.jpg,0.038159464,0.0773987,0.14288212,0.37406045,0.31661537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6514,1407055390005.jpg,0.032870684,0.07429667,0.16028783,0.32753542,0.21313843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6515,1407055390006.jpg,0.038773436,0.079222575,0.15680893,0.28385895,0.19018093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6516,1407055390007.jpg,0.024060689,0.047725555,0.10579781,0.26569003,0.21043783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6520,1407101290002.jpg,0.10078781,0.1558489,0.14552271,0.22483565,0.16322641,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6521,1407101290003.jpg,0.06765307,0.10047147,0.10169298,0.18764083,0.1460397,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6522,1407101290004.jpg,0.05601314,0.087694764,0.103404805,0.20953943,0.18981816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6523,1407101290005.jpg,0.1148804,0.15202597,0.13123994,0.23702352,0.14451832,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6524,1407101290006.jpg,0.13508451,0.17136616,0.13188772,0.23848113,0.14855576,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6525,1407101290007.jpg,0.08895358,0.13802312,0.13592792,0.25573432,0.17505191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6526,1407137090001.jpg,0.028193155,0.061368234,0.10517995,0.24863951,0.23837462,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6533,1407283370001.jpg,0.026579611,0.044030953,0.06118867,0.12103765,0.09287717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6567,1408230690002.jpg,0.029311467,0.0450907,0.06602651,0.13573073,0.08693969,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6534,1407283370002.jpg,0.026916241,0.04211082,0.05812274,0.10830258,0.09068619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6535,1407283370003.jpg,0.0261771,0.042688146,0.0592397,0.10683754,0.09276761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6536,1407283370004.jpg,0.033465438,0.057443917,0.077978104,0.12714612,0.08831696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6537,1407283370005.jpg,0.02913225,0.05161628,0.073551536,0.12593561,0.08944417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6538,1407283370006.jpg,0.029433891,0.050231528,0.062354207,0.09791843,0.075170234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6539,1407598890001.jpg,0.024684351,0.04918457,0.104192056,0.22204266,0.19530785,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6540,1407598890002.jpg,0.03185844,0.056355767,0.08749077,0.20946324,0.19347015,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6548,1407700090001.jpg,0.03763504,0.060051497,0.07287066,0.1180425,0.104442835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6549,1407700090002.jpg,0.047190495,0.08109793,0.08961625,0.1419307,0.10443545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6556,1407953290003.jpg,0.049681354,0.09504059,0.12149234,0.23111212,0.19228011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6560,1407953290007.jpg,0.053495876,0.093019925,0.10892703,0.22677866,0.16707666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6566,1408230690001.jpg,0.027592061,0.04295148,0.05835747,0.09745383,0.0825787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6434,1405887790002.jpg,0.036569186,0.061286323,0.084221475,0.18694584,0.1595632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6432,1405759690007.jpg,0.029514212,0.058167513,0.09585438,0.23098896,0.18378592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6921,1503285730002.jpg,0.026321715,0.052982047,0.07815591,0.11923236,0.0868257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6329,1404280190001.jpg,0.035262667,0.076049626,0.13200444,0.32980877,0.26274437,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6331,1404280190003.jpg,0.03754964,0.07175623,0.12385754,0.30100018,0.2720689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6332,1404280190004.jpg,0.039579704,0.08044416,0.13512883,0.3119322,0.23206958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6333,1404280190005.jpg,0.0269745,0.04858162,0.0816561,0.20543262,0.20197436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6334,1404280190006.jpg,0.028938685,0.055910923,0.087198615,0.2290951,0.21166739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6335,1404280190007.jpg,0.023826314,0.045479275,0.08049711,0.21045767,0.1927483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6336,1404293290001.jpg,0.03233309,0.06656808,0.11680672,0.25895044,0.26123446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6337,1404293290002.jpg,0.047458544,0.08066411,0.102349356,0.18514962,0.12840047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6338,1404293290003.jpg,0.03444922,0.06704828,0.10634353,0.25252333,0.2019488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6339,1404293290004.jpg,0.040431544,0.06959435,0.10021539,0.18358883,0.1539915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6340,1404293290005.jpg,0.040197324,0.07580972,0.10884527,0.20877737,0.16508642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6341,1404293290006.jpg,0.042031758,0.06553907,0.08276822,0.17468055,0.12693429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6342,1404293290007.jpg,0.042960413,0.07057507,0.093918584,0.19918418,0.14579478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6343,1404315790001.jpg,0.03401796,0.0668935,0.13580714,0.31756848,0.25769693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6344,1404315790002.jpg,0.07864809,0.14165673,0.1829249,0.37411535,0.29079968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6345,1404315790003.jpg,0.042701006,0.091314346,0.15557256,0.3593186,0.32138726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6346,1404315790004.jpg,0.055483934,0.10777475,0.1502125,0.32316223,0.25333118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6347,1404315790005.jpg,0.054010287,0.09359191,0.12289073,0.27777943,0.20710656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6348,1404315790006.jpg,0.052362926,0.109634645,0.14742705,0.32355407,0.2765683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6349,1404425330001.jpg,0.020238567,0.039602,0.06654871,0.16730426,0.11369118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6350,1404425330002.jpg,0.029557025,0.060716983,0.11131491,0.24252743,0.16916583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6351,1404425330003.jpg,0.024468105,0.050815485,0.10260755,0.24192259,0.14816187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6352,1404425330004.jpg,0.0213658,0.044050995,0.08023004,0.16930415,0.10886462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6353,1404425330005.jpg,0.023103591,0.04549172,0.07999867,0.17090236,0.115415186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6354,1404425330006.jpg,0.023187727,0.043751635,0.07085757,0.14610346,0.086952806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6355,1404477990001.jpg,0.035651222,0.08445544,0.15008812,0.3271429,0.26716897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6356,1404477990002.jpg,0.044730008,0.09681642,0.1428258,0.2887568,0.24130371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6357,1404539790001.jpg,0.07226291,0.12617967,0.13212682,0.25314015,0.1964251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6330,1404280190002.jpg,0.024217319,0.049278915,0.105510145,0.24328187,0.19364803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6321,1404198990004.jpg,0.035600394,0.0561427,0.07147895,0.13053922,0.09919806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6431,1405759690006.jpg,0.028923452,0.055657394,0.09323071,0.26928186,0.20035209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6320,1404198990003.jpg,0.027834922,0.04668428,0.071147636,0.13621211,0.106811516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6293,1403805590001.jpg,0.03566585,0.062048785,0.09661891,0.22940487,0.20177044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6294,1403805590002.jpg,0.033831704,0.05598671,0.08490002,0.1792449,0.1631916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6295,1403805590003.jpg,0.026814427,0.04440128,0.06506342,0.17419076,0.12787198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6296,1403805590004.jpg,0.038997237,0.053872094,0.06833257,0.15556884,0.16023314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6297,1403805590005.jpg,0.024748303,0.03695448,0.061290026,0.16679773,0.13371272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6298,1403805590006.jpg,0.0359979,0.066851065,0.10989761,0.22989202,0.19782233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6299,1404059530001.jpg,0.019217644,0.038448572,0.07572366,0.22641139,0.23368597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6300,1404059530002.jpg,0.025506672,0.047298327,0.073234014,0.2000077,0.16266337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6301,1404059530003.jpg,0.019575113,0.04094746,0.09159332,0.23978797,0.20958495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6302,1404059530004.jpg,0.02433018,0.04195373,0.09609557,0.26191136,0.21912092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6303,1404059530005.jpg,0.026833672,0.04866022,0.0953511,0.2063206,0.18530603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6304,1404059530006.jpg,0.024121635,0.04793302,0.095575854,0.253389,0.2738037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6305,1404088270001.jpg,0.04086275,0.09120255,0.14332461,0.2742759,0.26249984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6306,1404088270002.jpg,0.05850057,0.116160095,0.15827072,0.27433228,0.19774811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6307,1404088270003.jpg,0.038813215,0.080572344,0.11815044,0.2250179,0.22634377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6308,1404088270004.jpg,0.040479206,0.082797125,0.112813845,0.22744147,0.18626434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6309,1404088270005.jpg,0.039576165,0.08621088,0.11600222,0.23852488,0.19397107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6310,1404088270006.jpg,0.031730704,0.064704165,0.0995266,0.21798515,0.15689671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6311,1404182990001.jpg,0.047244973,0.10221489,0.16536628,0.36331236,0.28291804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6312,1404182990002.jpg,0.056178402,0.096984915,0.119157284,0.2475104,0.20679165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6313,1404182990003.jpg,0.05191136,0.09136008,0.11481201,0.27738214,0.246236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6314,1404182990004.jpg,0.102708176,0.1652247,0.16843599,0.31488174,0.24759074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6315,1404182990005.jpg,0.053025533,0.095932305,0.12667072,0.24502708,0.19586718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6316,1404182990006.jpg,0.058445252,0.09708634,0.11712179,0.2812235,0.20772485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6317,1404182990007.jpg,0.04835418,0.08193603,0.110772274,0.24843897,0.1887824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6318,1404198990001.jpg,0.044100933,0.06886779,0.08901417,0.14826676,0.1225829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6319,1404198990002.jpg,0.03370563,0.05950326,0.07969198,0.124957755,0.08569818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6358,1404539790002.jpg,0.07310857,0.1270043,0.1423277,0.29792878,0.22951287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6359,1404539790003.jpg,0.078608155,0.13662715,0.15311852,0.28972918,0.2331689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6360,1404539790004.jpg,0.09544489,0.15053445,0.14999309,0.3089219,0.22316596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6361,1404725570001.jpg,0.02178791,0.04786406,0.098328255,0.3707099,0.27358457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6401,1405178790002.jpg,0.042397253,0.08232074,0.12064158,0.3020098,0.22822684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6402,1405178790003.jpg,0.04712453,0.09228705,0.1387449,0.31188393,0.24290541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6403,1405178790004.jpg,0.050617896,0.08821653,0.104801685,0.22216599,0.14139685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6404,1405178790005.jpg,0.06873142,0.10390917,0.110528104,0.2404864,0.18545072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6405,1405178790006.jpg,0.03724901,0.06445518,0.08936146,0.20364073,0.17018256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6408,1405286690001.jpg,0.035886493,0.06757625,0.09715623,0.17484975,0.12912625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6409,1405286690002.jpg,0.04139786,0.0729066,0.09407267,0.16851772,0.11857365,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6410,1405288890001.jpg,0.036344413,0.064809285,0.09715024,0.20965669,0.19410674,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6411,1405288890002.jpg,0.056758277,0.09999895,0.13337046,0.22699815,0.2038162,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6412,1405288890003.jpg,0.037727904,0.06642512,0.10473193,0.22817925,0.18945843,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6413,1405288890004.jpg,0.047195934,0.07443713,0.10300557,0.22168066,0.16284111,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6415,1405288890006.jpg,0.05555918,0.07698251,0.09217324,0.19047701,0.1361943,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6416,1405300690001.jpg,0.048465006,0.06165565,0.06749471,0.109635,0.07623574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6417,1405300690002.jpg,0.04080917,0.060369622,0.07763986,0.13512734,0.088897504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6418,1405343670001.jpg,0.03334805,0.060311258,0.08193113,0.15697946,0.10625498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6419,1405343670002.jpg,0.046675183,0.07546523,0.095910095,0.17302594,0.12810974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6420,1405343670003.jpg,0.06634899,0.10362832,0.12196399,0.21559452,0.1509041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6421,1405343670004.jpg,0.057647437,0.08712732,0.08418483,0.13448237,0.08479527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6422,1405343670005.jpg,0.046248987,0.074821174,0.08776192,0.16402474,0.11453859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6423,1405343670006.jpg,0.04293643,0.069242135,0.08425097,0.14530118,0.096354134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6424,1405572090001.jpg,0.032083686,0.049267482,0.053782042,0.10255556,0.080148414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6425,1405572090002.jpg,0.04855112,0.079896465,0.06937106,0.13212556,0.07986875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6426,1405759690001.jpg,0.04177045,0.08778654,0.14255178,0.35075632,0.31784344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6427,1405759690002.jpg,0.026279906,0.050510384,0.086601496,0.22116138,0.22181949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6428,1405759690003.jpg,0.060458787,0.10482033,0.13764319,0.30868313,0.2576058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6429,1405759690004.jpg,0.054259926,0.10554567,0.15580563,0.3201704,0.25819013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6430,1405759690005.jpg,0.028278321,0.06028775,0.11568953,0.26951525,0.19411567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6400,1405178790001.jpg,0.0405029,0.08090618,0.13947746,0.336895,0.28196055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6397,1404925990007.jpg,0.03819911,0.058150485,0.08341765,0.20337382,0.16007969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6396,1404925990006.jpg,0.055726,0.085489646,0.10966578,0.28540146,0.22944972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6374,1404767290001.jpg,0.044308808,0.07403591,0.09761287,0.20810884,0.1563276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6362,1404725570002.jpg,0.040931135,0.08055975,0.1411356,0.34088725,0.2662935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6363,1404725570003.jpg,0.03505461,0.07115625,0.13247558,0.34347805,0.28181106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6364,1404725570004.jpg,0.02720917,0.06268044,0.13742505,0.31450346,0.23750661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6365,1404725570005.jpg,0.030394088,0.06283661,0.12359696,0.31533626,0.2334988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6366,1404725570006.jpg,0.03129877,0.06163374,0.10540652,0.24872382,0.19125587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6367,1404726390001.jpg,0.034191303,0.066045955,0.107711,0.26629734,0.22611123,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6368,1404726390002.jpg,0.026355082,0.046122044,0.07742861,0.18191463,0.17813784,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6369,1404726390003.jpg,0.03531827,0.062306266,0.096556745,0.20704809,0.16434145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6370,1404726390004.jpg,0.031350475,0.060089998,0.09961619,0.22117803,0.1986539,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6371,1404726390005.jpg,0.021434639,0.037229247,0.06212704,0.138623,0.093774326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6372,1404726390006.jpg,0.023857476,0.037256196,0.06099415,0.15024059,0.10532276,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6373,1404726390007.jpg,0.022841468,0.037855096,0.0646835,0.16166966,0.11821716,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6375,1404767290002.jpg,0.037821405,0.06443428,0.09509881,0.18554164,0.12642232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6395,1404925990005.jpg,0.05011279,0.07804411,0.11495018,0.2848642,0.21212494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6376,1404767290003.jpg,0.03609534,0.064460084,0.101361066,0.21490392,0.16332486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6377,1404767290004.jpg,0.04296706,0.06991215,0.08479434,0.16268466,0.107754126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6378,1404767290005.jpg,0.051853597,0.067771606,0.071986936,0.14866798,0.109369166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6379,1404767290006.jpg,0.034824453,0.04997492,0.06378219,0.14252149,0.10496045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6380,1404847890001.jpg,0.048905477,0.081387505,0.10793358,0.21435289,0.195625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6381,1404847890002.jpg,0.06665258,0.09741892,0.09740071,0.18251322,0.117650285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6382,1404847890003.jpg,0.056992695,0.091764666,0.10110827,0.18654901,0.13147512,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6383,1404847890004.jpg,0.04618044,0.08311696,0.102944344,0.19233745,0.13404599,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6391,1404925990001.jpg,0.04277076,0.08355115,0.13384506,0.3132374,0.2781677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6392,1404925990002.jpg,0.034949776,0.063358046,0.10837592,0.2307237,0.30058616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6393,1404925990003.jpg,0.04017558,0.072224386,0.11577822,0.24960756,0.26254043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6394,1404925990004.jpg,0.040017236,0.07403445,0.12405972,0.25815248,0.28793705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6598,1500074930004.jpg,0.020318743,0.04332394,0.08314662,0.18407865,0.13699688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6599,1500074930005.jpg,0.019627556,0.04075627,0.08202286,0.19396877,0.16390717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6600,1500074930006.jpg,0.020779014,0.04325646,0.07315551,0.14924659,0.11616682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6791,1501759750005.jpg,0.03939031,0.059434325,0.075556844,0.133027,0.09629682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6793,1501785570001.jpg,0.02023996,0.035330594,0.049905486,0.08931687,0.073112026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6794,1501785570002.jpg,0.03842888,0.06298459,0.08166754,0.1432787,0.115196034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6795,1501785570003.jpg,0.02873677,0.04717128,0.05925546,0.09641828,0.075003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6796,1501785570004.jpg,0.01880942,0.033244267,0.05259487,0.09478387,0.06645976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6797,1501796170001.jpg,0.033896767,0.08122784,0.063191526,0.062936895,0.0619251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6798,1501796170002.jpg,0.06176713,0.13006839,0.08207542,0.07312876,0.07695523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
